rusher_player_name,ydstogo,yards_gained,seconddown,thirddown,fourthdown
J.Warren,10.0,6.0,0,0,0
I.Pacheco,4.0,2.0,1,0,0
N.Harris,10.0,4.0,0,0,0
J.Warren,2.0,5.0,1,0,0
J.Warren,10.0,11.0,0,0,0
J.Warren,10.0,2.0,0,0,0
J.Warren,5.0,4.0,0,0,0
R.Wilson,1.0,1.0,1,0,0
I.Pacheco,10.0,0.0,0,0,0
N.Harris,9.0,2.0,1,0,0
R.Wilson,7.0,12.0,0,1,0
N.Harris,3.0,0.0,1,0,0
C.Patterson,3.0,2.0,0,1,0
J.Warren,10.0,-1.0,0,0,0
S.Perine,10.0,0.0,0,0,0
J.Warren,8.0,12.0,0,1,0
I.Pacheco,10.0,5.0,0,0,0
J.Warren,10.0,1.0,0,0,0
R.Wilson,9.0,15.0,0,1,0
J.Warren,10.0,0.0,0,0,0
X.Worthy,10.0,4.0,0,0,0
K.Hunt,3.0,4.0,1,0,0
K.Hunt,2.0,2.0,0,0,0
I.Pacheco,10.0,2.0,0,0,0
J.Warren,10.0,9.0,0,0,0
R.Wilson,4.0,14.0,0,1,0
K.Hunt,10.0,6.0,0,0,0
K.Hunt,10.0,5.0,0,0,0
N.Harris,10.0,8.0,0,0,0
K.Hunt,10.0,2.0,0,0,0
K.Hunt,8.0,-2.0,1,0,0
S.Perine,10.0,9.0,0,1,0
N.Harris,10.0,1.0,0,0,0
N.Harris,9.0,5.0,1,0,0
R.Wilson,4.0,8.0,0,1,0
N.Harris,10.0,13.0,0,0,0
N.Harris,10.0,20.0,0,0,0
N.Harris,10.0,6.0,0,0,0
R.Wilson,4.0,5.0,1,0,0
S.Barkley,10.0,4.0,0,0,0
S.Barkley,10.0,3.0,0,0,0
J.Hurts,11.0,9.0,0,1,0
S.Barkley,10.0,2.0,0,0,0
S.Barkley,10.0,3.0,0,0,0
S.Barkley,7.0,2.0,1,0,0
S.Barkley,10.0,-1.0,0,0,0
J.Hurts,1.0,1.0,0,0,0
K.Hunt,5.0,2.0,1,0,0
S.Barkley,10.0,2.0,1,0,0
J.Hurts,10.0,9.0,0,0,0
S.Barkley,1.0,4.0,1,0,0
K.Gainwell,10.0,4.0,0,0,0
K.Gainwell,6.0,2.0,1,0,0
J.Hurts,10.0,-4.0,0,0,0
S.Barkley,10.0,-1.0,0,0,0
J.Hurts,11.0,4.0,1,0,0
S.Barkley,10.0,2.0,0,0,0
J.Hurts,5.0,2.0,0,1,0
I.Pacheco,10.0,-2.0,0,0,0
I.Pacheco,12.0,3.0,1,0,0
S.Barkley,10.0,9.0,0,0,0
J.Hurts,1.0,2.0,1,0,0
K.Gainwell,10.0,0.0,0,0,0
J.Hurts,10.0,2.0,0,0,0
S.Barkley,10.0,2.0,0,0,0
I.Pacheco,10.0,6.0,0,0,0
P.Mahomes,17.0,8.0,0,1,0
S.Barkley,6.0,1.0,1,0,0
J.Hurts,5.0,16.0,0,1,0
S.Barkley,4.0,10.0,1,0,0
S.Barkley,10.0,3.0,0,0,0
J.Hurts,7.0,14.0,1,0,0
S.Barkley,4.0,-3.0,0,0,0
S.Barkley,7.0,1.0,1,0,0
K.Hunt,10.0,6.0,0,0,0
K.Hunt,14.0,1.0,1,0,0
P.Mahomes,10.0,3.0,1,0,0
S.Barkley,10.0,4.0,0,0,0
S.Barkley,10.0,3.0,0,0,0
S.Barkley,10.0,-1.0,0,0,0
J.Hurts,11.0,17.0,1,0,0
S.Barkley,10.0,2.0,0,0,0
S.Barkley,13.0,0.0,0,1,0
S.Barkley,10.0,7.0,0,0,0
S.Barkley,3.0,-2.0,1,0,0
S.Barkley,5.0,1.0,0,1,0
S.Perine,1.0,8.0,0,1,0
P.Mahomes,10.0,7.0,0,0,0
P.Mahomes,13.0,7.0,1,0,0
K.Gainwell,10.0,4.0,0,0,0
K.Gainwell,6.0,1.0,1,0,0
K.Gainwell,5.0,-1.0,0,1,0
K.Pickett,10.0,-2.0,0,0,0
K.Pickett,12.0,-1.0,1,0,0
K.Pickett,13.0,-1.0,0,1,0
G.Edwards,10.0,6.0,0,0,0
G.Edwards,4.0,0.0,1,0,0
Z.White,1.0,0.0,1,0,0
Z.White,1.0,0.0,0,1,0
J.Dobbins,10.0,3.0,0,0,0
Z.White,1.0,-1.0,0,0,1
G.Edwards,10.0,2.0,0,0,0
J.Meyers,10.0,3.0,0,0,0
A.Mattison,7.0,3.0,1,0,0
A.Mattison,10.0,1.0,1,0,0
J.Dobbins,6.0,1.0,1,0,0
A.Mattison,10.0,7.0,0,0,0
G.Minshew,3.0,1.0,0,1,0
G.Edwards,10.0,-1.0,0,0,0
J.Herbert,15.0,8.0,0,1,0
Z.White,10.0,2.0,0,0,0
D.Davis,10.0,6.0,0,0,0
G.Edwards,4.0,0.0,1,0,0
Z.White,10.0,4.0,0,0,0
G.Edwards,10.0,1.0,0,0,0
A.Mattison,10.0,4.0,0,0,0
Z.White,6.0,3.0,1,0,0
G.Minshew,3.0,1.0,0,1,0
J.Dobbins,10.0,2.0,0,0,0
J.Dobbins,1.0,0.0,1,0,0
J.Dobbins,1.0,46.0,0,1,0
J.Dobbins,7.0,1.0,0,0,0
Z.White,10.0,6.0,0,0,0
Z.White,14.0,8.0,0,0,0
D.Davis,10.0,3.0,0,0,0
Z.White,10.0,8.0,0,0,0
Z.White,2.0,0.0,1,0,0
Z.White,10.0,12.0,0,0,0
Z.White,10.0,0.0,0,0,0
G.Minshew,10.0,3.0,1,0,0
G.Edwards,10.0,1.0,1,0,0
G.Edwards,10.0,10.0,0,0,0
J.Dobbins,10.0,12.0,0,0,0
A.Mattison,10.0,4.0,0,0,0
Z.White,10.0,2.0,0,0,0
G.Edwards,10.0,3.0,0,0,0
J.Dobbins,2.0,2.0,0,1,0
J.Dobbins,10.0,7.0,0,0,0
J.Dobbins,3.0,61.0,1,0,0
G.Edwards,10.0,3.0,0,0,0
G.Edwards,7.0,1.0,1,0,0
G.Edwards,0.0,0.0,0,0,0
J.Herbert,10.0,-1.0,0,0,0
J.Herbert,11.0,0.0,1,0,0
J.Herbert,11.0,-1.0,0,1,0
J.Dobbins,10.0,2.0,0,0,0
J.Dobbins,8.0,2.0,1,0,0
J.Fields,10.0,4.0,0,0,0
N.Harris,6.0,1.0,1,0,0
J.Fields,5.0,-2.0,0,1,0
J.Herbert,3.0,0.0,1,0,0
J.Dobbins,10.0,5.0,0,0,0
J.Dobbins,5.0,13.0,1,0,0
G.Edwards,10.0,1.0,0,0,0
J.Warren,10.0,3.0,0,0,0
J.Fields,10.0,1.0,0,0,0
N.Harris,10.0,-2.0,0,0,0
N.Harris,10.0,3.0,0,0,0
J.Fields,3.0,5.0,0,1,0
J.Dobbins,10.0,0.0,0,0,0
J.Dobbins,3.0,6.0,0,1,0
J.Dobbins,10.0,2.0,0,0,0
D.Davis,5.0,8.0,1,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,7.0,-1.0,1,0,0
N.Harris,10.0,1.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,10.0,4.0,0,1,0
N.Harris,10.0,6.0,0,0,0
N.Harris,4.0,2.0,1,0,0
J.Warren,2.0,2.0,0,1,0
N.Harris,10.0,-4.0,0,0,0
J.Warren,10.0,0.0,0,0,0
N.Harris,10.0,-3.0,1,0,0
J.Dobbins,19.0,1.0,1,0,0
J.Dobbins,18.0,4.0,0,1,0
N.Harris,10.0,3.0,0,0,0
N.Harris,10.0,6.0,0,0,0
N.Harris,9.0,7.0,1,0,0
N.Harris,10.0,2.0,0,0,0
N.Harris,8.0,0.0,1,0,0
G.Edwards,10.0,6.0,0,0,0
G.Edwards,4.0,2.0,1,0,0
J.Dobbins,10.0,-3.0,0,0,0
J.Dobbins,8.0,3.0,1,0,0
N.Harris,7.0,10.0,1,0,0
N.Harris,10.0,2.0,0,0,0
N.Harris,10.0,4.0,0,0,0
C.Patterson,8.0,14.0,0,1,0
N.Harris,10.0,11.0,0,0,0
C.Patterson,10.0,4.0,0,0,0
C.Patterson,6.0,12.0,1,0,0
C.Patterson,10.0,3.0,0,0,0
N.Harris,7.0,21.0,1,0,0
J.Fields,1.0,-1.0,0,0,0
J.Fields,2.0,-1.0,1,0,0
A.Kamara,10.0,23.0,0,0,0
T.Hill,10.0,8.0,0,0,0
A.Kamara,2.0,1.0,1,0,0
A.Kamara,1.0,0.0,0,1,0
J.Dobbins,10.0,2.0,0,0,0
J.Scott,8.0,0.0,0,0,1
K.Miller,10.0,1.0,0,0,0
J.Dobbins,10.0,2.0,0,0,0
K.Vidal,10.0,2.0,0,0,0
T.Hill,10.0,2.0,0,0,0
A.Kamara,16.0,8.0,0,1,0
J.Herbert,10.0,38.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
A.Kamara,10.0,-2.0,0,0,0
A.Kamara,15.0,3.0,0,1,0
J.Dobbins,10.0,5.0,0,0,0
J.Dobbins,5.0,3.0,1,0,0
K.Vidal,10.0,3.0,0,0,0
J.Dobbins,10.0,2.0,0,0,0
K.Vidal,10.0,5.0,0,0,0
K.Vidal,5.0,1.0,1,0,0
J.Herbert,10.0,9.0,0,0,0
J.Dobbins,1.0,2.0,1,0,0
J.Herbert,10.0,3.0,0,0,0
J.Dobbins,7.0,9.0,1,0,0
H.Haskins,1.0,0.0,1,0,0
J.Dobbins,1.0,1.0,0,1,0
J.Herbert,10.0,-1.0,0,0,0
A.Kamara,10.0,3.0,0,0,0
K.Vidal,10.0,4.0,0,0,0
K.Miller,10.0,10.0,0,0,0
K.Miller,10.0,5.0,0,0,0
J.Dobbins,10.0,1.0,0,0,0
T.Hill,10.0,3.0,0,0,0
A.Kamara,10.0,3.0,0,0,0
T.Hill,10.0,7.0,0,0,0
A.Kamara,3.0,4.0,1,0,0
A.Kamara,5.0,24.0,1,0,0
Ja.Williams,7.0,2.0,1,0,0
J.Dobbins,10.0,13.0,0,0,0
J.Dobbins,10.0,2.0,0,0,0
K.Vidal,10.0,1.0,0,0,0
Ja.Williams,10.0,2.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,1.0,5.0,1,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,10.0,-2.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Haener,10.0,5.0,0,0,0
J.Haener,16.0,5.0,0,1,0
J.Dobbins,2.0,-1.0,1,0,0
G.Edwards,10.0,11.0,0,0,0
D.Davis,10.0,6.0,0,0,0
J.Herbert,10.0,8.0,0,0,0
G.Edwards,10.0,5.0,0,0,0
J.Herbert,5.0,3.0,0,1,0
T.Pollard,10.0,7.0,0,0,0
T.Pollard,3.0,4.0,1,0,0
W.Levis,8.0,12.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
J.Herbert,5.0,2.0,0,1,0
T.Pollard,10.0,3.0,0,0,0
J.Dobbins,7.0,11.0,1,0,0
J.Dobbins,10.0,4.0,0,0,0
J.Reagor,10.0,-3.0,0,0,0
J.Dobbins,10.0,1.0,0,0,0
T.Pollard,10.0,15.0,0,0,0
T.Spears,9.0,10.0,1,0,0
T.Spears,10.0,2.0,0,0,0
T.Spears,26.0,8.0,0,1,0
G.Edwards,10.0,4.0,0,0,0
G.Edwards,6.0,5.0,1,0,0
H.Haskins,1.0,3.0,0,1,0
G.Edwards,10.0,5.0,0,0,0
G.Edwards,5.0,3.0,1,0,0
J.Dobbins,2.0,1.0,0,1,0
J.Herbert,1.0,4.0,0,0,1
T.Spears,10.0,5.0,0,0,0
J.Dobbins,10.0,10.0,0,0,0
J.Dobbins,10.0,0.0,0,1,0
T.Spears,10.0,19.0,0,0,0
T.Pollard,10.0,5.0,0,0,0
T.Pollard,5.0,3.0,1,0,0
W.Levis,2.0,5.0,0,1,0
T.Pollard,10.0,0.0,0,0,0
W.Levis,10.0,7.0,1,0,0
G.Edwards,10.0,9.0,0,0,0
G.Edwards,1.0,0.0,1,0,0
J.Herbert,1.0,1.0,0,1,0
T.Pollard,10.0,3.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Herbert,7.0,8.0,1,0,0
G.Edwards,10.0,10.0,0,0,0
G.Edwards,10.0,3.0,0,0,0
J.Herbert,7.0,8.0,1,0,0
J.Dobbins,10.0,12.0,0,0,0
J.Reagor,10.0,1.0,0,0,0
J.Dobbins,2.0,1.0,0,0,0
H.Haskins,1.0,1.0,1,0,0
T.Pollard,10.0,4.0,0,0,0
W.Levis,6.0,8.0,1,0,0
J.Dobbins,10.0,-1.0,0,0,0
J.Dobbins,11.0,0.0,1,0,0
J.Dobbins,11.0,4.0,0,1,0
T.Spears,10.0,4.0,0,0,0
T.Spears,6.0,-1.0,1,0,0
W.Levis,7.0,9.0,0,1,0
J.Herbert,10.0,-1.0,0,0,0
J.Herbert,11.0,-1.0,1,0,0
R.White,10.0,2.0,0,0,0
R.White,10.0,5.0,0,0,0
G.Edwards,10.0,8.0,0,0,0
G.Edwards,2.0,4.0,1,0,0
G.Edwards,10.0,0.0,1,0,0
B.Irving,5.0,2.0,1,0,0
B.Irving,10.0,6.0,0,0,0
B.Irving,14.0,2.0,1,0,0
B.Irving,10.0,5.0,0,0,0
R.White,7.0,0.0,1,0,0
B.Mayfield,7.0,4.0,0,1,0
K.Vidal,10.0,2.0,0,0,0
K.Vidal,26.0,7.0,0,1,0
G.Edwards,10.0,7.0,0,0,0
R.White,10.0,5.0,0,0,0
R.White,1.0,1.0,0,1,0
G.Edwards,10.0,0.0,0,0,0
B.Irving,10.0,4.0,0,0,0
B.Mayfield,5.0,21.0,0,1,0
R.White,10.0,11.0,0,0,0
G.Edwards,10.0,3.0,0,0,0
B.Irving,10.0,6.0,0,0,0
B.Irving,4.0,5.0,1,0,0
B.Irving,10.0,18.0,0,0,0
K.Vidal,10.0,0.0,0,0,0
B.Irving,10.0,54.0,0,0,0
B.Irving,10.0,0.0,0,0,0
R.White,10.0,1.0,1,0,0
G.Edwards,10.0,0.0,0,0,0
B.Irving,10.0,4.0,0,0,0
B.Irving,10.0,5.0,0,0,0
B.Irving,5.0,3.0,1,0,0
G.Edwards,10.0,1.0,0,0,0
R.White,10.0,5.0,0,0,0
R.White,5.0,2.0,1,0,0
R.White,10.0,4.0,0,0,0
B.Irving,6.0,3.0,1,0,0
R.White,3.0,5.0,0,1,0
B.Irving,10.0,0.0,0,0,0
R.White,10.0,9.0,0,0,0
R.White,1.0,8.0,1,0,0
R.White,10.0,7.0,0,0,0
R.White,3.0,-1.0,1,0,0
S.Tucker,4.0,4.0,0,1,0
S.Tucker,10.0,0.0,0,0,0
S.Tucker,10.0,2.0,1,0,0
S.Tucker,10.0,2.0,0,0,0
S.Tucker,8.0,2.0,1,0,0
S.Tucker,6.0,3.0,0,1,0
S.Tucker,3.0,4.0,0,0,1
J.Dobbins,10.0,0.0,0,0,0
K.Vidal,10.0,6.0,1,0,0
R.Stevenson,10.0,5.0,0,0,0
J.Dobbins,2.0,5.0,1,0,0
J.Dobbins,10.0,6.0,0,0,0
J.Dobbins,4.0,2.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
A.Gibson,10.0,2.0,0,0,0
A.Gibson,8.0,0.0,1,0,0
J.Dobbins,10.0,9.0,0,0,0
J.Dobbins,1.0,0.0,1,0,0
J.Herbert,1.0,1.0,0,1,0
K.Vidal,10.0,5.0,0,0,0
J.Dobbins,10.0,2.0,0,0,0
D.Maye,10.0,9.0,0,0,0
R.Stevenson,10.0,-4.0,0,0,0
D.Maye,3.0,0.0,1,0,0
J.Dobbins,10.0,3.0,0,0,0
D.Davis,10.0,-3.0,0,0,0
H.Haskins,3.0,8.0,0,1,0
H.Haskins,3.0,2.0,1,0,0
H.Haskins,1.0,4.0,0,1,0
A.Gibson,10.0,3.0,0,0,0
D.Maye,6.0,12.0,1,0,0
J.Herbert,10.0,7.0,1,0,0
D.Maye,11.0,2.0,1,0,0
J.Dobbins,10.0,5.0,0,0,0
J.Dobbins,10.0,2.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
H.Haskins,10.0,0.0,0,0,0
A.Gibson,10.0,2.0,0,0,0
A.Gibson,1.0,-1.0,0,1,0
D.Maye,10.0,6.0,0,0,0
D.Maye,10.0,3.0,0,0,0
J.Dobbins,3.0,13.0,0,1,0
J.Dobbins,10.0,8.0,0,0,0
J.Dobbins,2.0,0.0,1,0,0
J.Dobbins,2.0,8.0,0,1,0
J.Dobbins,10.0,4.0,0,0,0
J.Dobbins,6.0,2.0,1,0,0
J.Herbert,4.0,4.0,0,1,0
J.Dobbins,2.0,2.0,0,0,0
H.Haskins,10.0,5.0,0,0,0
T.Heinicke,5.0,8.0,1,0,0
H.Haskins,10.0,6.0,0,0,0
K.Vidal,4.0,5.0,1,0,0
K.Vidal,10.0,1.0,0,0,0
H.Haskins,9.0,3.0,1,0,0
A.Gibson,10.0,4.0,1,0,0
H.Haskins,10.0,2.0,0,0,0
K.Vidal,8.0,7.0,0,1,0
A.Gibson,10.0,3.0,0,0,0
A.Gibson,7.0,4.0,1,0,0
A.Gibson,3.0,7.0,0,1,0
A.Gibson,12.0,14.0,1,0,0
A.Gibson,10.0,20.0,0,0,0
A.Gibson,10.0,5.0,0,0,0
A.Mattison,10.0,2.0,0,0,0
J.Dobbins,10.0,3.0,0,0,0
H.Haskins,1.0,0.0,0,1,0
C.Collier,10.0,2.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
J.Dobbins,8.0,10.0,1,0,0
H.Haskins,10.0,4.0,0,0,0
A.O'Connell,1.0,2.0,1,0,0
J.Dobbins,10.0,3.0,0,0,0
J.Dobbins,10.0,-2.0,0,0,0
A.Mattison,10.0,11.0,0,0,0
A.Mattison,5.0,4.0,0,0,0
A.O'Connell,1.0,3.0,1,0,0
J.Dobbins,10.0,4.0,0,0,0
J.Herbert,1.0,0.0,0,1,0
J.Herbert,1.0,2.0,0,0,1
J.Dobbins,10.0,8.0,1,0,0
J.Dobbins,2.0,6.0,0,1,0
J.Dobbins,2.0,3.0,0,1,0
D.Davis,7.0,-1.0,0,0,0
A.Mattison,10.0,4.0,0,0,0
A.Mattison,6.0,-1.0,1,0,0
A.O'Connell,10.0,-1.0,0,0,0
J.Dobbins,3.0,2.0,1,0,0
H.Haskins,1.0,2.0,0,1,0
J.Dobbins,10.0,-1.0,0,0,0
J.Dobbins,10.0,10.0,0,0,0
J.Dobbins,1.0,0.0,0,0,0
H.Haskins,1.0,0.0,1,0,0
J.Dobbins,1.0,0.0,0,1,0
A.O'Connell,10.0,9.0,0,0,0
C.Collier,10.0,4.0,0,0,0
J.Dobbins,10.0,6.0,0,0,0
J.Herbert,4.0,41.0,1,0,0
J.Dobbins,4.0,2.0,0,0,0
A.Mattison,10.0,0.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
H.Haskins,2.0,2.0,1,0,0
H.Haskins,10.0,3.0,0,0,0
H.Haskins,7.0,12.0,1,0,0
J.Dobbins,10.0,5.0,0,0,0
H.Haskins,5.0,2.0,1,0,0
H.Haskins,3.0,4.0,0,1,0
H.Haskins,4.0,0.0,0,0,0
H.Haskins,4.0,2.0,1,0,0
H.Haskins,2.0,2.0,0,1,0
J.Herbert,10.0,-1.0,0,0,0
J.Mason,10.0,6.0,0,0,0
J.Mason,10.0,7.0,1,0,0
J.Mason,3.0,7.0,0,1,0
J.Mason,10.0,4.0,0,0,0
K.Williams,10.0,5.0,0,0,0
K.Williams,5.0,3.0,1,0,0
J.Mason,10.0,-2.0,0,0,0
J.Mason,12.0,4.0,1,0,0
J.Mason,10.0,1.0,0,0,0
J.Mason,10.0,3.0,0,0,0
J.Mason,1.0,-3.0,0,0,0
J.Mason,4.0,0.0,1,0,0
K.Williams,10.0,13.0,0,0,0
K.Williams,10.0,6.0,0,0,0
K.Williams,4.0,2.0,1,0,0
K.Williams,2.0,4.0,0,1,0
K.Williams,29.0,0.0,1,0,0
K.Williams,29.0,7.0,0,1,0
J.Mason,10.0,3.0,0,0,0
J.Mason,4.0,0.0,1,0,0
R.Rivers,10.0,2.0,0,0,0
R.Rivers,6.0,7.0,0,0,1
K.Williams,4.0,4.0,1,0,0
K.Williams,1.0,-1.0,1,0,0
K.Williams,2.0,5.0,0,1,0
K.Williams,10.0,1.0,0,0,0
B.Purdy,10.0,11.0,0,0,0
K.Williams,17.0,4.0,0,1,0
B.Purdy,1.0,2.0,0,1,0
J.Mason,7.0,14.0,1,0,0
I.Guerendo,10.0,5.0,0,0,0
I.Guerendo,5.0,4.0,1,0,0
J.Mason,1.0,18.0,0,1,0
B.Purdy,10.0,4.0,0,0,0
I.Guerendo,6.0,1.0,1,0,0
K.Williams,10.0,4.0,0,0,0
K.Williams,6.0,-3.0,1,0,0
K.Williams,10.0,6.0,0,0,0
K.Williams,4.0,3.0,1,0,0
K.Williams,3.0,3.0,0,0,0
J.Mason,10.0,2.0,0,0,0
B.Purdy,4.0,5.0,0,1,0
I.Guerendo,10.0,6.0,0,0,0
I.Guerendo,4.0,3.0,1,0,0
B.Purdy,1.0,0.0,0,1,0
B.Purdy,1.0,2.0,0,0,1
B.Purdy,10.0,8.0,0,0,0
J.Mason,2.0,1.0,1,0,0
J.Mason,1.0,-1.0,0,1,0
K.Williams,10.0,4.0,0,0,0
K.Williams,6.0,5.0,1,0,0
K.Williams,1.0,3.0,0,0,1
J.Mason,10.0,9.0,0,0,0
J.Mason,1.0,4.0,1,0,0
B.Purdy,8.0,3.0,0,1,0
K.Williams,5.0,1.0,0,0,0
K.Williams,4.0,4.0,1,0,0
B.Purdy,10.0,4.0,0,0,0
B.Purdy,10.0,2.0,0,1,0
K.Williams,10.0,6.0,0,0,0
A.Mattison,10.0,3.0,0,0,0
A.Mattison,7.0,3.0,1,0,0
K.Williams,15.0,3.0,0,0,0
K.Williams,12.0,9.0,1,0,0
A.Mattison,10.0,4.0,0,0,0
K.Williams,20.0,1.0,0,1,0
A.Mattison,10.0,13.0,0,0,0
A.Mattison,10.0,12.0,0,0,0
A.Mattison,10.0,1.0,1,0,0
A.Mattison,10.0,5.0,1,0,0
B.Corum,3.0,5.0,1,0,0
B.Corum,10.0,1.0,0,0,0
B.Corum,9.0,5.0,1,0,0
K.Williams,4.0,3.0,0,1,0
K.Williams,1.0,0.0,0,0,1
K.Williams,10.0,2.0,0,0,0
K.Williams,2.0,1.0,0,1,0
A.Mattison,15.0,-1.0,0,0,0
K.Williams,10.0,9.0,0,0,0
K.Williams,1.0,2.0,1,0,0
K.Williams,10.0,13.0,0,0,0
A.Mattison,10.0,4.0,0,0,0
A.Mattison,6.0,3.0,1,0,0
A.Mattison,10.0,5.0,0,0,0
A.Mattison,5.0,5.0,1,0,0
X.Smith,10.0,6.0,1,0,0
A.Mattison,10.0,2.0,0,0,0
A.Mattison,8.0,0.0,1,0,0
K.Williams,10.0,2.0,0,0,0
K.Williams,10.0,1.0,0,0,0
K.Williams,2.0,-3.0,0,1,0
Z.White,10.0,4.0,0,0,0
X.Smith,10.0,24.0,0,0,0
K.Williams,2.0,2.0,0,0,0
Z.White,10.0,0.0,0,0,0
A.Mattison,10.0,5.0,0,0,0
A.Mattison,5.0,9.0,1,0,0
A.Mattison,10.0,4.0,0,0,0
A.Mattison,10.0,3.0,0,0,0
K.Williams,10.0,9.0,0,0,0
A.Mattison,15.0,6.0,0,0,0
D.Turner,9.0,4.0,1,0,0
K.Williams,1.0,0.0,1,0,0
K.Williams,1.0,1.0,1,0,0
K.Williams,10.0,3.0,0,0,0
A.Mattison,10.0,3.0,0,0,0
A.Mattison,10.0,-1.0,0,0,0
A.Mattison,3.0,2.0,0,1,0
A.Mattison,1.0,2.0,0,0,1
Z.White,10.0,9.0,0,0,0
G.Minshew,1.0,2.0,1,0,0
T.Tucker,10.0,11.0,0,0,0
K.Williams,10.0,14.0,0,0,0
K.Williams,10.0,1.0,0,0,0
K.Williams,9.0,3.0,1,0,0
M.Stafford,10.0,-1.0,0,0,0
M.Stafford,11.0,-1.0,1,0,0
A.Jones,10.0,5.0,0,0,0
A.Jones,10.0,9.0,0,0,0
A.Jones,1.0,4.0,1,0,0
A.Jones,10.0,3.0,0,0,0
K.Williams,10.0,13.0,0,0,0
K.Williams,10.0,3.0,0,0,0
K.Williams,7.0,2.0,0,0,0
A.Jones,10.0,-1.0,0,0,0
A.Jones,10.0,7.0,0,0,0
S.Darnold,10.0,5.0,0,0,0
A.Jones,5.0,4.0,1,0,0
S.Darnold,1.0,2.0,0,1,0
A.Jones,5.0,5.0,1,0,0
K.Williams,10.0,17.0,0,0,0
B.Corum,10.0,1.0,0,0,0
P.Nacua,10.0,7.0,0,0,0
K.Williams,3.0,1.0,1,0,0
K.Williams,6.0,-1.0,0,0,0
B.Corum,10.0,1.0,0,0,0
B.Corum,10.0,5.0,0,0,0
K.Williams,10.0,4.0,1,0,0
K.Williams,18.0,13.0,0,1,0
K.Williams,10.0,4.0,0,0,0
K.Williams,10.0,12.0,0,0,0
K.Williams,4.0,5.0,1,0,0
A.Jones,10.0,2.0,0,0,0
S.Darnold,8.0,-1.0,1,0,0
K.Williams,16.0,7.0,1,0,0
K.Williams,10.0,4.0,0,0,0
A.Jones,10.0,4.0,0,0,0
A.Jones,10.0,2.0,0,0,0
A.Jones,10.0,2.0,0,0,0
A.Jones,4.0,-4.0,0,0,0
A.Jones,8.0,3.0,1,0,0
K.Williams,10.0,2.0,0,0,0
K.Williams,10.0,2.0,0,0,0
A.Jones,10.0,5.0,0,0,0
A.Jones,10.0,0.0,0,0,0
A.Jones,10.0,4.0,0,0,0
A.Jones,6.0,2.0,1,0,0
B.Corum,10.0,2.0,0,0,0
K.Williams,1.0,0.0,0,1,0
K.Williams,1.0,3.0,0,0,1
K.Williams,10.0,-1.0,0,0,0
K.Williams,10.0,-1.0,0,0,0
K.Williams,11.0,7.0,1,0,0
A.Jones,10.0,2.0,0,0,0
K.Williams,10.0,2.0,0,0,0
K.Williams,8.0,-1.0,1,0,0
K.Williams,10.0,0.0,0,0,0
P.Nacua,10.0,-2.0,1,0,0
M.Stafford,10.0,-1.0,0,0,0
M.Stafford,11.0,-2.0,1,0,0
M.Stafford,13.0,-1.0,0,1,0
K.Walker,10.0,4.0,0,0,0
K.Walker,10.0,3.0,0,0,0
K.Walker,7.0,6.0,1,0,0
K.Walker,1.0,0.0,0,1,0
K.Walker,1.0,2.0,0,0,1
G.Smith,10.0,0.0,0,0,0
K.Williams,10.0,2.0,0,0,0
K.Williams,8.0,1.0,1,0,0
K.Williams,20.0,1.0,0,0,0
K.Walker,10.0,6.0,0,0,0
K.Walker,10.0,1.0,0,0,0
K.Walker,4.0,1.0,1,0,0
Z.Charbonnet,3.0,2.0,0,1,0
B.Corum,10.0,-1.0,0,0,0
K.Walker,10.0,2.0,0,0,0
K.Williams,10.0,3.0,0,0,0
K.Walker,20.0,10.0,0,0,0
G.Smith,10.0,0.0,1,0,0
G.Smith,33.0,3.0,0,1,0
K.Williams,10.0,8.0,0,0,0
K.Williams,2.0,0.0,1,0,0
M.Stafford,10.0,0.0,0,1,0
K.Walker,10.0,8.0,1,0,0
K.Walker,2.0,4.0,0,1,0
K.Walker,10.0,3.0,1,0,0
K.Williams,10.0,6.0,0,0,0
K.Williams,4.0,5.0,1,0,0
K.Williams,1.0,2.0,0,1,0
K.Williams,10.0,8.0,0,0,0
K.Williams,2.0,5.0,1,0,0
K.Williams,2.0,1.0,0,0,0
G.Smith,10.0,3.0,0,0,0
K.Walker,26.0,7.0,0,1,0
K.Williams,10.0,3.0,0,0,0
K.Williams,1.0,6.0,1,0,0
K.Williams,10.0,2.0,1,0,0
K.Williams,1.0,-2.0,1,0,0
K.Walker,10.0,5.0,0,0,0
K.Walker,5.0,1.0,1,0,0
K.Walker,8.0,-2.0,1,0,0
